file_name,MQ_Value,static,dynamic,class_names,class_terms,commits,contributors
0_s_6_d_5_cn_3_ct_6_com_0_con.mdg,1.4752511675501372,0,30,25,15,30,0
0_s_1_d_8_cn_2_ct_9_com_0_con.mdg,1.654439209321442,0,5,40,10,45,0
0_s_1_d_4_cn_11_ct_4_com_0_con.mdg,1.2796908859461846,0,5,20,55,20,0
0_s_2_d_4_cn_13_ct_1_com_0_con.mdg,1.2418630839973903,0,10,20,65,5,0
0_s_0_d_9_cn_0_ct_11_com_0_con.mdg,1.6883440136436618,0,0,45,0,55,0
0_s_1_d_0_cn_12_ct_7_com_0_con.mdg,1.2219054197414587,0,5,0,60,35,0
0_s_12_d_5_cn_0_ct_3_com_0_con.mdg,1.9840386909680858,0,60,25,0,15,0
0_s_1_d_2_cn_9_ct_8_com_0_con.mdg,1.250424944382288,0,5,10,45,40,0
0_s_3_d_1_cn_5_ct_11_com_0_con.mdg,1.4817104878724061,0,15,5,25,55,0
0_s_0_d_10_cn_8_ct_2_com_0_con.mdg,1.3431330027746686,0,0,50,40,10,0
0_s_0_d_4_cn_11_ct_5_com_0_con.mdg,1.2770086130632663,0,0,20,55,25,0
0_s_3_d_4_cn_13_ct_0_com_0_con.mdg,1.2456532770799786,0,15,20,65,0,0
0_s_1_d_6_cn_12_ct_1_com_0_con.mdg,1.283019227886963,0,5,30,60,5,0
0_s_2_d_5_cn_8_ct_5_com_0_con.mdg,1.361726198703504,0,10,25,40,25,0
0_s_8_d_7_cn_4_ct_1_com_0_con.mdg,1.703628623737359,0,40,35,20,5,0
0_s_1_d_9_cn_0_ct_10_com_0_con.mdg,1.8040748240470028,0,5,45,0,50,0
0_s_12_d_0_cn_0_ct_8_com_0_con.mdg,2.095919706384846,0,60,0,0,40,0
0_s_1_d_7_cn_9_ct_3_com_0_con.mdg,1.3647518933457108,0,5,35,45,15,0
0_s_3_d_13_cn_3_ct_1_com_0_con.mdg,1.7431093695562212,0,15,65,15,5,0
0_s_1_d_4_cn_12_ct_3_com_0_con.mdg,1.2583817656202365,0,5,20,60,15,0
0_s_5_d_7_cn_1_ct_7_com_0_con.mdg,1.6702010826082772,0,25,35,5,35,0
0_s_4_d_9_cn_3_ct_4_com_0_con.mdg,1.676012879743386,0,20,45,15,20,0
0_s_1_d_8_cn_5_ct_6_com_0_con.mdg,1.503282741182949,0,5,40,25,30,0
0_s_2_d_0_cn_13_ct_5_com_0_con.mdg,1.2004858221342085,0,10,0,65,25,0
0_s_7_d_7_cn_6_ct_0_com_0_con.mdg,1.4144198901512666,0,35,35,30,0,0
0_s_3_d_1_cn_7_ct_9_com_0_con.mdg,1.3739076113808628,0,15,5,35,45,0
0_s_1_d_1_cn_5_ct_13_com_0_con.mdg,1.4259605601101704,0,5,5,25,65,0
0_s_2_d_10_cn_8_ct_0_com_0_con.mdg,1.4522494423823442,0,10,50,40,0,0
0_s_1_d_8_cn_4_ct_7_com_0_con.mdg,1.5439323935643094,0,5,40,20,35,0
0_s_1_d_4_cn_13_ct_2_com_0_con.mdg,1.1667656426000352,0,5,20,65,10,0
0_s_4_d_9_cn_2_ct_5_com_0_con.mdg,1.7395497898064523,0,20,45,10,25,0
0_s_0_d_2_cn_13_ct_5_com_0_con.mdg,1.1883767743085087,0,0,10,65,25,0
0_s_1_d_2_cn_8_ct_9_com_0_con.mdg,1.3422623884953946,0,5,10,40,45,0
0_s_12_d_5_cn_1_ct_2_com_0_con.mdg,1.9633044595561586,0,60,25,5,10,0
0_s_1_d_13_cn_3_ct_3_com_0_con.mdg,1.6770191347574877,0,5,65,15,15,0
0_s_1_d_3_cn_5_ct_11_com_0_con.mdg,1.4614266806603462,0,5,15,25,55,0
0_s_10_d_0_cn_3_ct_7_com_0_con.mdg,1.7127360323454806,0,50,0,15,35,0
0_s_1_d_6_cn_13_ct_0_com_0_con.mdg,1.2015880216862773,0,5,30,65,0,0
0_s_2_d_5_cn_9_ct_4_com_0_con.mdg,1.3446198004324714,0,10,25,45,20,0
0_s_3_d_4_cn_12_ct_1_com_0_con.mdg,1.2654826355728508,0,15,20,60,5,0
0_s_0_d_0_cn_13_ct_7_com_0_con.mdg,1.1341669662676228,0,0,0,65,35,0
0_s_8_d_7_cn_5_ct_0_com_0_con.mdg,1.5414581602719646,0,40,35,25,0,0
0_s_6_d_5_cn_2_ct_7_com_0_con.mdg,1.739359357818852,0,30,25,10,35,0
0_s_1_d_4_cn_10_ct_5_com_0_con.mdg,1.3033128695852125,0,5,20,50,25,0
0_s_1_d_8_cn_3_ct_8_com_0_con.mdg,1.4782147515418975,0,5,40,15,40,0
0_s_0_d_6_cn_13_ct_1_com_0_con.mdg,1.1923201999976767,0,0,30,65,5,0
0_s_1_d_0_cn_13_ct_6_com_0_con.mdg,1.2007338728133796,0,5,0,65,30,0
0_s_11_d_2_cn_7_ct_0_com_0_con.mdg,1.4349899727184445,0,55,10,35,0,0
0_s_14_d_3_cn_1_ct_2_com_0_con.mdg,2.0552562130011283,0,70,15,5,10,0
0_s_10_d_9_cn_1_ct_0_com_0_con.mdg,2.1853172396272607,0,50,45,5,0,0
0_s_0_d_4_cn_13_ct_3_com_0_con.mdg,1.2361861563775727,0,0,20,65,15,0
0_s_3_d_0_cn_12_ct_5_com_0_con.mdg,1.2217253012247444,0,15,0,60,25,0
0_s_4_d_3_cn_9_ct_4_com_0_con.mdg,1.3296506529278105,0,20,15,45,20,0
0_s_1_d_2_cn_13_ct_4_com_0_con.mdg,1.217971709352128,0,5,10,65,20,0
0_s_4_d_14_cn_1_ct_1_com_0_con.mdg,1.731747569700893,0,20,70,5,5,0
0_s_3_d_4_cn_6_ct_7_com_0_con.mdg,1.434935008856328,0,15,20,30,35,0
0_s_3_d_2_cn_10_ct_5_com_0_con.mdg,1.288495672411541,0,15,10,50,25,0
0_s_5_d_2_cn_3_ct_10_com_0_con.mdg,1.6310099444426487,0,25,10,15,50,0
0_s_0_d_6_cn_11_ct_3_com_0_con.mdg,1.2990095161992463,0,0,30,55,15,0
0_s_11_d_2_cn_5_ct_2_com_0_con.mdg,1.6101298475217825,0,55,10,25,10,0
0_s_14_d_3_cn_3_ct_0_com_0_con.mdg,1.946080463418058,0,70,15,15,0,0
0_s_2_d_2_cn_13_ct_3_com_0_con.mdg,1.1479825803460155,0,10,10,65,15,0
0_s_12_d_0_cn_4_ct_4_com_0_con.mdg,1.5450649603487818,0,60,0,20,20,0
0_s_5_d_0_cn_3_ct_12_com_0_con.mdg,1.6390856193322856,0,25,0,15,60,0
0_s_3_d_0_cn_10_ct_7_com_0_con.mdg,1.2709621140414762,0,15,0,50,35,0
0_s_1_d_2_cn_11_ct_6_com_0_con.mdg,1.2604246258326364,0,5,10,55,30,0
0_s_15_d_1_cn_4_ct_0_com_0_con.mdg,1.815821353916407,0,75,5,20,0,0
0_s_11_d_7_cn_1_ct_1_com_0_con.mdg,1.886869871843243,0,55,35,5,5,0
0_s_5_d_2_cn_6_ct_7_com_0_con.mdg,1.4504648342665014,0,25,10,30,35,0
0_s_5_d_0_cn_4_ct_11_com_0_con.mdg,1.5618362525739429,0,25,0,20,55,0
0_s_3_d_2_cn_13_ct_2_com_0_con.mdg,1.148658828792136,0,15,10,65,10,0
0_s_7_d_7_cn_4_ct_2_com_0_con.mdg,1.6665255926107774,0,35,35,20,10,0
0_s_4_d_0_cn_3_ct_13_com_0_con.mdg,1.629281805876322,0,20,0,15,65,0
0_s_0_d_2_cn_11_ct_7_com_0_con.mdg,1.2594892128191395,0,0,10,55,35,0
0_s_3_d_6_cn_10_ct_1_com_0_con.mdg,1.3391362015785595,0,15,30,50,5,0
0_s_1_d_8_cn_6_ct_5_com_0_con.mdg,1.467668930108889,0,5,40,30,25,0
0_s_4_d_9_cn_0_ct_7_com_0_con.mdg,1.6609817899490045,0,20,45,0,35,0
0_s_5_d_14_cn_1_ct_0_com_0_con.mdg,1.831431931014184,0,25,70,5,0,0
0_s_12_d_5_cn_3_ct_0_com_0_con.mdg,1.9094931252967204,0,60,25,15,0,0
0_s_17_d_1_cn_1_ct_1_com_0_con.mdg,2.4197489383792212,0,85,5,5,5,0
0_s_0_d_9_cn_8_ct_3_com_0_con.mdg,1.378721488225158,0,0,45,40,15,0
0_s_4_d_2_cn_3_ct_11_com_0_con.mdg,1.5507499186601454,0,20,10,15,55,0
0_s_1_d_6_cn_11_ct_2_com_0_con.mdg,1.303748756959005,0,5,30,55,10,0
0_s_3_d_4_cn_10_ct_3_com_0_con.mdg,1.2516316074494689,0,15,20,50,15,0
0_s_5_d_14_cn_0_ct_1_com_0_con.mdg,2.1343882806712347,0,25,70,0,5,0
0_s_12_d_5_cn_2_ct_1_com_0_con.mdg,2.006773313590699,0,60,25,10,5,0
0_s_12_d_0_cn_6_ct_2_com_0_con.mdg,1.533087972343343,0,60,0,30,10,0
0_s_2_d_2_cn_11_ct_5_com_0_con.mdg,1.2618108713084575,0,10,10,55,25,0
0_s_0_d_9_cn_9_ct_2_com_0_con.mdg,1.2887869052103968,0,0,45,45,10,0
0_s_6_d_0_cn_3_ct_11_com_0_con.mdg,1.6500766690438184,0,30,0,15,55,0
0_s_3_d_4_cn_11_ct_2_com_0_con.mdg,1.2869910597847205,0,15,20,55,10,0
0_s_1_d_6_cn_10_ct_3_com_0_con.mdg,1.22316593618979,0,5,30,50,15,0
0_s_5_d_2_cn_7_ct_6_com_0_con.mdg,1.4047443885666466,0,25,10,35,30,0
0_s_3_d_13_cn_1_ct_3_com_0_con.mdg,1.8698360677091967,0,15,65,5,15,0
0_s_3_d_2_cn_12_ct_3_com_0_con.mdg,1.2414648956771404,0,15,10,60,15,0
0_s_2_d_0_cn_11_ct_7_com_0_con.mdg,1.2448524520695416,0,10,0,55,35,0
0_s_4_d_9_cn_1_ct_6_com_0_con.mdg,1.8111538274544159,0,20,45,5,30,0
0_s_5_d_7_cn_3_ct_5_com_0_con.mdg,1.6679019863540712,0,25,35,15,25,0
0_s_1_d_8_cn_7_ct_4_com_0_con.mdg,1.435097443234632,0,5,40,35,20,0
0_s_3_d_6_cn_11_ct_0_com_0_con.mdg,1.2889319648864759,0,15,30,55,0,0
0_s_14_d_3_cn_2_ct_1_com_0_con.mdg,2.0586372228921386,0,70,15,10,5,0
0_s_11_d_2_cn_4_ct_3_com_0_con.mdg,1.4933249208516957,0,55,10,20,15,0
0_s_1_d_2_cn_10_ct_7_com_0_con.mdg,1.2850769858175581,0,5,10,50,35,0
0_s_9_d_5_cn_2_ct_4_com_0_con.mdg,1.612934917893035,0,45,25,10,20,0
0_s_3_d_0_cn_11_ct_6_com_0_con.mdg,1.2449361691384562,0,15,0,55,30,0
0_s_2_d_6_cn_11_ct_1_com_0_con.mdg,1.3093210073185837,0,10,30,55,5,0
0_s_4_d_0_cn_7_ct_9_com_0_con.mdg,1.2802582340015376,0,20,0,35,45,0
0_s_3_d_4_cn_7_ct_6_com_0_con.mdg,1.4004013501813037,0,15,20,35,30,0
0_s_3_d_2_cn_11_ct_4_com_0_con.mdg,1.263695090774175,0,15,10,55,20,0
0_s_7_d_0_cn_3_ct_10_com_0_con.mdg,1.6051342150655104,0,35,0,15,50,0
0_s_2_d_4_cn_11_ct_3_com_0_con.mdg,1.2829939548813147,0,10,20,55,15,0
1_s_6_d_2_cn_2_ct_9_com_0_con.mdg,1.7439526170648212,5,30,10,10,45,0
1_s_0_d_0_cn_15_ct_4_com_0_con.mdg,1.1284108093979013,5,0,0,75,20,0
1_s_7_d_5_cn_5_ct_2_com_0_con.mdg,1.4112937329549768,5,35,25,25,10,0
1_s_5_d_11_cn_1_ct_2_com_0_con.mdg,1.6914821227749384,5,25,55,5,10,0
1_s_5_d_0_cn_7_ct_7_com_0_con.mdg,1.3952117367762287,5,25,0,35,35,0
1_s_11_d_2_cn_2_ct_4_com_0_con.mdg,1.7533176003936704,5,55,10,10,20,0
1_s_4_d_7_cn_4_ct_4_com_0_con.mdg,1.5728770591078323,5,20,35,20,20,0
1_s_10_d_0_cn_5_ct_4_com_0_con.mdg,1.5666718336870646,5,50,0,25,20,0
1_s_4_d_5_cn_0_ct_10_com_0_con.mdg,1.7889178620100696,5,20,25,0,50,0
1_s_1_d_2_cn_16_ct_0_com_0_con.mdg,1.1254885320857992,5,5,10,80,0,0
1_s_1_d_13_cn_5_ct_0_com_0_con.mdg,1.6142601410102186,5,5,65,25,0,0
1_s_2_d_8_cn_6_ct_3_com_0_con.mdg,1.4830276481581828,5,10,40,30,15,0
1_s_9_d_7_cn_1_ct_2_com_0_con.mdg,1.8415819405646703,5,45,35,5,10,0
1_s_3_d_16_cn_0_ct_0_com_0_con.mdg,1.9976614618554462,5,15,80,0,0,0
1_s_7_d_11_cn_0_ct_1_com_0_con.mdg,1.8976500869937944,5,35,55,0,5,0
1_s_1_d_0_cn_16_ct_2_com_0_con.mdg,1.1422803320149626,5,5,0,80,10,0
1_s_2_d_8_cn_5_ct_4_com_0_con.mdg,1.519586252683821,5,10,40,25,20,0
1_s_6_d_7_cn_1_ct_5_com_0_con.mdg,1.634339729667741,5,30,35,5,25,0
1_s_2_d_16_cn_0_ct_1_com_0_con.mdg,2.0721844491891375,5,10,80,0,5,0
1_s_8_d_3_cn_8_ct_0_com_0_con.mdg,1.371866666535689,5,40,15,40,0,0
1_s_10_d_0_cn_6_ct_3_com_0_con.mdg,1.505779162139239,5,50,0,30,15,0
1_s_0_d_4_cn_15_ct_0_com_0_con.mdg,1.198850246427873,5,0,20,75,0,0
1_s_5_d_9_cn_5_ct_0_com_0_con.mdg,1.6250693654337014,5,25,45,25,0,0
1_s_6_d_2_cn_5_ct_6_com_0_con.mdg,1.3793033010536158,5,30,10,25,30,0
1_s_0_d_0_cn_16_ct_3_com_0_con.mdg,1.1426056387921266,5,0,0,80,15,0
1_s_4_d_1_cn_0_ct_14_com_0_con.mdg,1.9305776843635858,5,20,5,0,70,0
1_s_3_d_2_cn_1_ct_13_com_0_con.mdg,1.6818407736388008,5,15,10,5,65,0
1_s_4_d_11_cn_1_ct_3_com_0_con.mdg,1.8990595614053125,5,20,55,5,15,0
1_s_8_d_11_cn_0_ct_0_com_0_con.mdg,2.342482539343025,5,40,55,0,0,0
1_s_0_d_16_cn_1_ct_2_com_0_con.mdg,1.8657309073154638,5,0,80,5,10,0
1_s_2_d_7_cn_9_ct_1_com_0_con.mdg,1.374786734919125,5,10,35,45,5,0
1_s_0_d_2_cn_16_ct_1_com_0_con.mdg,1.1189855060693676,5,0,10,80,5,0
1_s_2_d_0_cn_17_ct_0_com_0_con.mdg,1.0991796436487509,5,10,0,85,0,0
1_s_0_d_13_cn_5_ct_1_com_0_con.mdg,1.5917867635959657,5,0,65,25,5,0
1_s_0_d_16_cn_0_ct_3_com_0_con.mdg,1.9169809789772008,5,0,80,0,15,0
1_s_1_d_0_cn_14_ct_4_com_0_con.mdg,1.1035534797762225,5,5,0,70,20,0
1_s_2_d_0_cn_16_ct_1_com_0_con.mdg,1.134503839551423,5,10,0,80,5,0
1_s_0_d_2_cn_17_ct_0_com_0_con.mdg,1.1147305358973285,5,0,10,85,0,0
1_s_6_d_11_cn_1_ct_1_com_0_con.mdg,1.9241361073380139,5,30,55,5,5,0
1_s_2_d_16_cn_1_ct_0_com_0_con.mdg,1.9930552757812605,5,10,80,5,0,0
1_s_2_d_8_cn_4_ct_5_com_0_con.mdg,1.573700727364911,5,10,40,20,25,0
1_s_10_d_0_cn_7_ct_2_com_0_con.mdg,1.3194646765108677,5,50,0,35,10,0
1_s_0_d_4_cn_14_ct_1_com_0_con.mdg,1.2156144077344313,5,0,20,70,5,0
1_s_1_d_6_cn_4_ct_8_com_0_con.mdg,1.5362546449970178,5,5,30,20,40,0
1_s_10_d_5_cn_3_ct_1_com_0_con.mdg,1.838765270474406,5,50,25,15,5,0
1_s_5_d_9_cn_4_ct_1_com_0_con.mdg,1.679278354994528,5,25,45,20,5,0
1_s_4_d_7_cn_6_ct_2_com_0_con.mdg,1.5040524267706354,5,20,35,30,10,0
1_s_0_d_0_cn_17_ct_2_com_0_con.mdg,1.127493584387328,5,0,0,85,10,0
1_s_6_d_2_cn_4_ct_7_com_0_con.mdg,1.4377589212383213,5,30,10,20,35,0
1_s_9_d_7_cn_0_ct_3_com_0_con.mdg,2.005800977073507,5,45,35,0,15,0
1_s_8_d_9_cn_2_ct_0_com_0_con.mdg,1.9854947386543738,5,40,45,10,0,0
1_s_7_d_11_cn_1_ct_0_com_0_con.mdg,2.1155389052346534,5,35,55,5,0,0
1_s_1_d_4_cn_14_ct_0_com_0_con.mdg,1.1994002748569017,5,5,20,70,0,0
1_s_9_d_2_cn_0_ct_8_com_0_con.mdg,2.092796796199986,5,45,10,0,40,0
1_s_1_d_16_cn_0_ct_2_com_0_con.mdg,1.9970475879465042,5,5,80,0,10,0
1_s_7_d_5_cn_4_ct_3_com_0_con.mdg,1.6452753333065664,5,35,25,20,15,0
1_s_5_d_11_cn_0_ct_3_com_0_con.mdg,2.047425600703844,5,25,55,0,15,0
1_s_0_d_0_cn_14_ct_5_com_0_con.mdg,1.1765031932042556,5,0,0,70,25,0
1_s_6_d_2_cn_3_ct_8_com_0_con.mdg,1.5128092158861446,5,30,10,15,40,0
1_s_10_d_0_cn_4_ct_5_com_0_con.mdg,1.639699048083374,5,50,0,20,25,0
1_s_1_d_13_cn_4_ct_1_com_0_con.mdg,1.652696532021182,5,5,65,20,5,0
1_s_3_d_6_cn_1_ct_9_com_0_con.mdg,1.7289747748185342,5,15,30,5,45,0
1_s_2_d_8_cn_7_ct_2_com_0_con.mdg,1.4495999197565062,5,10,40,35,10,0
1_s_7_d_0_cn_4_ct_8_com_0_con.mdg,1.5890457543902259,5,35,0,20,40,0
1_s_3_d_0_cn_16_ct_0_com_0_con.mdg,1.1071746736915238,5,15,0,80,0,0
1_s_6_d_7_cn_3_ct_3_com_0_con.mdg,1.553781350405137,5,30,35,15,15,0
1_s_4_d_3_cn_0_ct_12_com_0_con.mdg,1.920274269764026,5,20,15,0,60,0
1_s_8_d_9_cn_0_ct_2_com_0_con.mdg,2.188897900903049,5,40,45,0,10,0
1_s_9_d_7_cn_2_ct_1_com_0_con.mdg,1.9529126423652645,5,45,35,10,5,0
1_s_9_d_2_cn_6_ct_2_com_0_con.mdg,1.5204889291222257,5,45,10,30,10,0
1_s_8_d_5_cn_5_ct_1_com_0_con.mdg,1.4453683591694324,5,40,25,25,5,0
1_s_3_d_2_cn_14_ct_0_com_0_con.mdg,1.199245224726566,5,15,10,70,0,0
1_s_5_d_11_cn_2_ct_1_com_0_con.mdg,1.6762528371657899,5,25,55,10,5,0
1_s_7_d_5_cn_6_ct_1_com_0_con.mdg,1.5348433564055166,5,35,25,30,5,0
1_s_1_d_16_cn_2_ct_0_com_0_con.mdg,1.8584363900021152,5,5,80,10,0,0
1_s_2_d_8_cn_1_ct_8_com_0_con.mdg,1.762951596935272,5,10,40,5,40,0
1_s_3_d_0_cn_1_ct_15_com_0_con.mdg,1.8322574340414115,5,15,0,5,75,0
1_s_3_d_0_cn_14_ct_2_com_0_con.mdg,1.1763628657360394,5,15,0,70,10,0
1_s_3_d_6_cn_7_ct_3_com_0_con.mdg,1.4286157969424638,5,15,30,35,15,0
1_s_0_d_16_cn_2_ct_1_com_0_con.mdg,1.8044757018696276,5,0,80,10,5,0
1_s_4_d_1_cn_9_ct_5_com_0_con.mdg,1.2029375031478842,5,20,5,45,25,0
1_s_2_d_0_cn_14_ct_3_com_0_con.mdg,1.176051353057766,5,10,0,70,15,0
1_s_0_d_2_cn_15_ct_2_com_0_con.mdg,1.1234147663210232,5,0,10,75,10,0
1_s_10_d_0_cn_1_ct_8_com_0_con.mdg,1.9839529260723654,5,50,0,5,40,0
1_s_0_d_0_cn_11_ct_8_com_0_con.mdg,1.2401151029995674,5,0,0,55,40,0
1_s_6_d_2_cn_6_ct_5_com_0_con.mdg,1.359349246747623,5,30,10,30,25,0
1_s_2_d_2_cn_14_ct_1_com_0_con.mdg,1.1423070990901594,5,10,10,70,5,0
1_s_10_d_5_cn_1_ct_3_com_0_con.mdg,1.8155187523629621,5,50,25,5,15,0
1_s_4_d_7_cn_0_ct_8_com_0_con.mdg,1.6851007728031098,5,20,35,0,40,0
1_s_3_d_4_cn_1_ct_11_com_0_con.mdg,1.7753365941087011,5,15,20,5,55,0
1_s_10_d_0_cn_0_ct_9_com_0_con.mdg,2.0457983327839155,5,50,0,0,45,0
1_s_3_d_6_cn_5_ct_5_com_0_con.mdg,1.5159810907547293,5,15,30,25,25,0
1_s_2_d_2_cn_15_ct_0_com_0_con.mdg,1.1799226489719548,5,10,10,75,0,0
1_s_6_d_2_cn_7_ct_4_com_0_con.mdg,1.3907126070134959,5,30,10,35,20,0
1_s_0_d_0_cn_10_ct_9_com_0_con.mdg,1.265987888137976,5,0,0,50,45,0
1_s_1_d_6_cn_1_ct_11_com_0_con.mdg,1.7332533272987676,5,5,30,5,55,0
1_s_9_d_2_cn_4_ct_4_com_0_con.mdg,1.4745136721296048,5,45,10,20,20,0
1_s_0_d_16_cn_3_ct_0_com_0_con.mdg,1.6249994580227614,5,0,80,15,0,0
1_s_4_d_11_cn_3_ct_1_com_0_con.mdg,1.76025756645246,5,20,55,15,5,0
1_s_0_d_2_cn_14_ct_3_com_0_con.mdg,1.1943897261641916,5,0,10,70,15,0
1_s_2_d_0_cn_15_ct_2_com_0_con.mdg,1.1405664536309237,5,10,0,75,10,0
1_s_1_d_4_cn_1_ct_13_com_0_con.mdg,1.742015544869955,5,5,20,5,65,0
1_s_11_d_2_cn_0_ct_6_com_0_con.mdg,2.192983385912489,5,55,10,0,30,0
1_s_5_d_11_cn_3_ct_0_com_0_con.mdg,1.7184934835265318,5,25,55,15,0,0
1_s_7_d_5_cn_7_ct_0_com_0_con.mdg,1.3867334588693758,5,35,25,35,0,0
1_s_6_d_3_cn_0_ct_10_com_0_con.mdg,1.9727807569402775,5,30,15,0,50,0
1_s_1_d_2_cn_14_ct_2_com_0_con.mdg,1.1955166624152407,5,5,10,70,10,0
1_s_1_d_2_cn_1_ct_15_com_0_con.mdg,1.766257117629007,5,5,10,5,75,0
1_s_2_d_8_cn_0_ct_9_com_0_con.mdg,1.847511368339946,5,10,40,0,45,0
1_s_6_d_1_cn_0_ct_12_com_0_con.mdg,2.0148371485446193,5,30,5,0,60,0
1_s_9_d_7_cn_3_ct_0_com_0_con.mdg,1.8673409026941106,5,45,35,15,0,0
1_s_1_d_0_cn_9_ct_9_com_0_con.mdg,1.294423729121345,5,5,0,45,45,0
1_s_5_d_6_cn_8_ct_0_com_0_con.mdg,1.4241293727160282,5,25,30,40,0,0
1_s_1_d_0_cn_1_ct_17_com_0_con.mdg,1.7557303668147317,5,5,0,5,85,0
1_s_1_d_0_cn_10_ct_8_com_0_con.mdg,1.2655721609162631,5,5,0,50,40,0
1_s_5_d_13_cn_1_ct_0_com_0_con.mdg,2.0622256727884407,5,25,65,5,0,0
1_s_7_d_7_cn_5_ct_0_com_0_con.mdg,1.6380719177247922,5,35,35,25,0,0
1_s_5_d_2_cn_12_ct_0_com_0_con.mdg,1.2447630488746424,5,25,10,60,0,0
1_s_11_d_0_cn_2_ct_6_com_0_con.mdg,1.746820701459672,5,55,0,10,30,0
1_s_4_d_5_cn_4_ct_6_com_0_con.mdg,1.4339361893138718,5,20,25,20,30,0
1_s_5_d_2_cn_7_ct_5_com_0_con.mdg,1.306213250114414,5,25,10,35,25,0
1_s_1_d_2_cn_4_ct_12_com_0_con.mdg,1.5273447926286559,5,5,10,20,60,0
1_s_4_d_9_cn_1_ct_5_com_0_con.mdg,1.7848096739588246,5,20,45,5,25,0
1_s_1_d_11_cn_5_ct_2_com_0_con.mdg,1.4117568504397342,5,5,55,25,10,0
1_s_4_d_0_cn_11_ct_4_com_0_con.mdg,1.1587511868802896,5,20,0,55,20,0
1_s_3_d_14_cn_0_ct_2_com_0_con.mdg,2.043852289850931,5,15,70,0,10,0
1_s_5_d_0_cn_12_ct_2_com_0_con.mdg,1.1442036109746574,5,25,0,60,10,0
1_s_4_d_3_cn_9_ct_3_com_0_con.mdg,1.2184482742552745,5,20,15,45,15,0
1_s_0_d_9_cn_9_ct_1_com_0_con.mdg,1.3040213779137728,5,0,45,45,5,0
1_s_3_d_11_cn_4_ct_1_com_0_con.mdg,1.6623609880483714,5,15,55,20,5,0
1_s_2_d_14_cn_0_ct_3_com_0_con.mdg,1.9762303999387738,5,10,70,0,15,0
1_s_4_d_0_cn_12_ct_3_com_0_con.mdg,1.2174711054572778,5,20,0,60,15,0
1_s_6_d_5_cn_1_ct_7_com_0_con.mdg,1.851138496909047,5,30,25,5,35,0
1_s_3_d_4_cn_7_ct_5_com_0_con.mdg,1.4060379145410677,5,15,20,35,25,0
1_s_10_d_2_cn_6_ct_1_com_0_con.mdg,1.544472408148061,5,50,10,30,5,0
1_s_8_d_1_cn_8_ct_2_com_0_con.mdg,1.2693040494339325,5,40,5,40,10,0
1_s_4_d_4_cn_11_ct_0_com_0_con.mdg,1.2180253477906697,5,20,20,55,0,0
1_s_3_d_8_cn_2_ct_6_com_0_con.mdg,1.7172409676515819,5,15,40,10,30,0
1_s_6_d_0_cn_13_ct_0_com_0_con.mdg,1.1678347352114273,5,30,0,65,0,0
1_s_4_d_13_cn_1_ct_1_com_0_con.mdg,1.7282989692971347,5,20,65,5,5,0
1_s_4_d_2_cn_12_ct_1_com_0_con.mdg,1.2324843127900917,5,20,10,60,5,0
1_s_9_d_0_cn_6_ct_4_com_0_con.mdg,1.4261378161687654,5,45,0,30,20,0
1_s_0_d_2_cn_4_ct_13_com_0_con.mdg,1.4472734927720357,5,0,10,20,65,0
1_s_2_d_5_cn_9_ct_3_com_0_con.mdg,1.344459848669895,5,10,25,45,15,0
1_s_2_d_0_cn_9_ct_8_com_0_con.mdg,1.261660941655995,5,10,0,45,40,0
1_s_0_d_11_cn_5_ct_3_com_0_con.mdg,1.5468266394482468,5,0,55,25,15,0
1_s_4_d_2_cn_13_ct_0_com_0_con.mdg,1.220821139456277,5,20,10,65,0,0
1_s_6_d_0_cn_12_ct_1_com_0_con.mdg,1.226414638667288,5,30,0,60,5,0
1_s_2_d_0_cn_4_ct_13_com_0_con.mdg,1.5419264509445996,5,10,0,20,65,0
1_s_2_d_0_cn_8_ct_9_com_0_con.mdg,1.3361277406279062,5,10,0,40,45,0
1_s_5_d_0_cn_10_ct_4_com_0_con.mdg,1.1962645045759597,5,25,0,50,20,0
1_s_4_d_0_cn_13_ct_2_com_0_con.mdg,1.1964368015134892,5,20,0,65,10,0
1_s_2_d_14_cn_1_ct_2_com_0_con.mdg,1.8649074604530966,5,10,70,5,10,0
1_s_1_d_8_cn_1_ct_9_com_0_con.mdg,1.7386838602453751,5,5,40,5,45,0
1_s_2_d_2_cn_4_ct_11_com_0_con.mdg,1.4203579854938273,5,10,10,20,55,0
1_s_4_d_9_cn_3_ct_3_com_0_con.mdg,1.7021967085324659,5,20,45,15,15,0
1_s_10_d_2_cn_7_ct_0_com_0_con.mdg,1.4319675198142632,5,50,10,35,0,0
1_s_0_d_3_cn_7_ct_9_com_0_con.mdg,1.3768033651084548,5,0,15,35,45,0
1_s_4_d_5_cn_2_ct_8_com_0_con.mdg,1.7102766258074884,5,20,25,10,40,0
1_s_4_d_4_cn_10_ct_1_com_0_con.mdg,1.315694514509802,5,20,20,50,5,0
1_s_2_d_11_cn_5_ct_1_com_0_con.mdg,1.5828452676829166,5,10,55,25,5,0
1_s_3_d_2_cn_4_ct_10_com_0_con.mdg,1.5452076259191403,5,15,10,20,50,0
1_s_3_d_2_cn_8_ct_6_com_0_con.mdg,1.2311624636040213,5,15,10,40,30,0
1_s_5_d_4_cn_10_ct_0_com_0_con.mdg,1.2394004693453071,5,25,20,50,0,0
